471818, 378876, 956145, 847295, 827130, 690470, 722079, 947227, 270014, 722975, 518596, 123350, 297400, 436643, 676669, 601355, 421072, 466798, 383490, 858447, 245514, 789545, 592073, 663590, 173735, 261557, 343628, 847538, 312600, 296991, 657553, 575086, 269388, 414578, 321996, 322814, 835422, 260990, 747102, 601933, 813713, 647709, 423370, 117810, 857663, 606532, 204412, 869536, 130222, 988075, 110997, 672605, 837995, 448994, 284340, 667536, 830162, 840837, 599460, 898565, 134518, 510225, 423834, 333048
939494, 809503, 296187, 586507, 348970, 831258, 734037, 632155, 398946, 909108, 968456, 466596, 333001, 441746, 284575, 235440, 675268, 476024, 471012, 534242, 165785, 877548, 771443, 434975, 378717, 642635, 903066, 929982, 504018, 518674, 902844, 252606, 206014, 669667, 425146, 900613, 410556, 726603, 389116, 537498, 806367, 128483, 666182, 151046, 755044, 137406, 570655, 554740, 226365, 340695, 963411, 791810, 403813, 474308, 398390, 414292, 618402, 876966, 134663, 488457, 810264, 839710, 316608, 335215
659605, 582539, 132126, 647153, 810668, 456230, 181181, 176787, 445621, 239287, 194063, 601205, 970434, 234794, 645791, 871454, 901482, 738356, 126553, 168172, 311816, 477109, 188439, 406810, 538882, 928321, 995555, 261706, 160269, 941645, 484963, 608502, 833022, 454184, 751229, 861254, 160749, 356869, 124430, 252450, 270990, 690766, 633657, 804327, 820328, 614049, 649463, 777125, 621818, 147085, 438466, 799127, 969415, 626845, 610591, 240011, 260814, 226768, 385323, 352241, 177055, 362128, 613359, 326926
525394, 612067, 626652, 628729, 488147, 568503, 389463, 485871, 393544, 908719, 822157, 181907, 328396, 453444, 164868, 718216, 748726, 559716, 135625, 272164, 351312, 325877, 523702, 354868, 339167, 424396, 516975, 215157, 210512, 758141, 488209, 317031, 136581, 433717, 507902, 614930, 748870, 819960, 460231, 209031, 137439, 556323, 480203, 386869, 695359, 856442, 985682, 725402, 587732, 964001, 925572, 700208, 863254, 974291, 428438, 879206, 534556, 131532, 995853, 191318, 534901, 185463, 456870, 511652
725033, 136153, 264486, 584431, 595724, 585306, 528754, 173553, 730416, 779607, 697641, 264979, 735025, 933916, 576746, 731427, 146342, 656064, 577950, 345799, 830710, 580574, 537870, 426686, 792760, 901400, 666538, 271501, 117846, 374791, 443469, 605183, 450268, 699096, 759466, 754035, 261496, 166160, 684781, 402694, 833329, 819383, 674730, 956953, 374315, 494057, 984062, 953943, 455580, 631278, 495780, 957520, 333882, 158170, 566344, 676281, 129872, 759717, 549292, 101024, 547061, 193386, 558106, 892074
688823, 236872, 927207, 250083, 110345, 343831, 416355, 498035, 426796, 953550, 872346, 614125, 227363, 670562, 198419, 741048, 568199, 935685, 143371, 191279, 838644, 859225, 738212, 897540, 871932, 604586, 700183, 998181, 850674, 171345, 236892, 407622, 632137, 317148, 273691, 816251, 147743, 482871, 282644, 226019, 881052, 991598, 950686, 711260, 846658, 226851, 803741, 437127, 973255, 812333, 404205, 719038, 334644, 360272, 889228, 235850, 391973, 186176, 205076, 295713, 702448, 856141, 364117, 373424
227742, 913390, 254760, 716690, 309277, 683297, 874982, 782773, 720866, 726801, 737925, 359752, 675001, 275068, 422019, 460862, 940725, 666004, 537857, 649218, 318164, 554367, 924573, 475569, 222625, 812574, 689857, 125344, 217647, 409625, 951665, 823214, 643061, 917620, 419691, 874244, 773945, 417992, 267719, 244828, 942205, 968455, 563228, 996958, 698723, 385257, 652433, 965071, 713424, 646798, 992076, 319140, 294956, 777682, 869518, 791084, 961268, 222843, 474185, 687905, 771985, 835237, 708276, 682221
539002, 410996, 574135, 151728, 879090, 536331, 372313, 639036, 540952, 799147, 536122, 662043, 897459, 457294, 718793, 738368, 196399, 214573, 810143, 149259, 355803, 896560, 246745, 788482, 854908, 557479, 521601, 329169, 940951, 609927, 712671, 398421, 630625, 578637, 317503, 510737, 764101, 801149, 262435, 194705, 288423, 220118, 244251, 527581, 528922, 725141, 397626, 259134, 869477, 784744, 641476, 178830, 275829, 896425, 827655, 634117, 951293, 659885, 338555, 212260, 922270, 495165, 290811, 187351
967594, 756279, 336523, 706255, 211072, 505086, 797752, 732845, 462456, 544861, 347235, 446442, 853952, 586976, 261336, 727276, 230227, 879090, 148914, 635319, 149376, 168848, 107799, 648215, 568194, 528649, 476447, 500695, 946196, 505595, 347887, 138423, 928593, 932757, 312033, 179525, 125713, 990873, 572505, 708861, 282098, 309704, 447738, 863355, 142786, 753194, 390244, 400758, 699295, 830965, 871413, 186840, 178236, 979724, 755586, 617822, 953011, 416640, 495636, 112599, 832299, 850312, 523681, 994983
637115, 455439, 633066, 520628, 413251, 632879, 949714, 401342, 478924, 406680, 264764, 489978, 946983, 465533, 223892, 572274, 987706, 155271, 984536, 345768, 307346, 575936, 978552, 598590, 497248, 872099, 692513, 753227, 117505, 353259, 291940, 836035, 482935, 896839, 182439, 970736, 198226, 494455, 922169, 690136, 232144, 183871, 164346, 724816, 274492, 810311, 613364, 593014, 534576, 830890, 652871, 856544, 968574, 953909, 908861, 171324, 254516, 367248, 752932, 867586, 260379, 446281, 425947, 603957
