841399, 168384, 367104, 831726, 100569, 818957, 439655, 129474, 827567, 914801, 526239, 603913, 102605, 249276, 525491, 920114
726723, 932695, 916804, 962712, 348757, 709247, 289317, 862420, 596477, 772844, 654453, 327528, 466887, 786693, 282889, 973801
238041, 348952, 266519, 694670, 670496, 694861, 172534, 736810, 626887, 567997, 892195, 607816, 264688, 938944, 810222, 705095
559868, 893239, 404365, 334479, 845932, 420980, 182297, 222182, 988341, 850743, 692867, 303869, 901978, 217055, 602521, 669038
433131, 784138, 211011, 285091, 415322, 444298, 603162, 872552, 910965, 781668, 501557, 841014, 690503, 572034, 137102, 970328
702051, 831404, 541569, 175163, 930093, 373311, 891795, 879971, 460304, 857962, 526848, 116582, 914025, 360543, 681164, 540451
730951, 231050, 875632, 884048, 447139, 528759, 530210, 274099, 257942, 785906, 431116, 674555, 162591, 778496, 824869, 920050
941468, 257554, 333684, 416695, 469117, 943876, 778787, 170734, 301094, 898935, 426672, 256044, 906783, 913428, 143370, 132147
509817, 869627, 925508, 397312, 482575, 809178, 140981, 937197, 699643, 952588, 717840, 533542, 122311, 580948, 177473, 344229
496482, 766094, 297277, 641590, 739385, 425856, 584196, 837847, 317503, 171941, 635641, 536803, 474173, 230905, 716858, 372587
415254, 590460, 966923, 869071, 741350, 810036, 971061, 810099, 562152, 223107, 400963, 404665, 119651, 761002, 756655, 183502
873147, 647326, 796483, 972244, 625085, 661209, 654568, 691637, 339996, 281956, 182013, 554710, 450357, 512912, 826331, 241822
846590, 488533, 193577, 239613, 949172, 411552, 311102, 145528, 872219, 712938, 943802, 613489, 535515, 491845, 545374, 877466
978903, 205699, 250942, 306145, 293833, 203796, 880653, 681887, 862031, 290895, 523176, 369228, 560677, 229611, 539823, 834988
299638, 823520, 187011, 990279, 222621, 144406, 440709, 253133, 215850, 170375, 907367, 903548, 806123, 397274, 640793, 471798
525267, 276461, 320540, 491288, 712846, 297562, 920824, 453114, 777221, 388075, 546281, 637170, 384733, 458743, 264224, 358206
